lat_center,lon_center,x,y,img_id,vegetation_pct,water_pct
-3.88622,-38.5582,30,7,30_07,0.8841,0.0
-3.88622,-38.55502,31,7,31_07,0.8705,0.0
-3.88622,-38.55185,32,7,32_07,0.9003,0.0
-3.88622,-38.54868,33,7,33_07,0.8378,0.0
-3.88622,-38.5455,34,7,34_07,0.801,0.0
-3.88622,-38.54233,35,7,35_07,0.7908,0.0
-3.88622,-38.53915,36,7,36_07,0.5387,0.0
-3.88622,-38.53598,37,7,37_07,0.4321,0.0
-3.88622,-38.5328,38,7,38_07,0.4511,0.0
-3.88622,-38.52963,39,7,39_07,0.1019,0.0
-3.88622,-38.52645,40,7,40_07,0.2145,0.0
-3.88622,-38.52328,41,7,41_07,0.2145,0.2317
-3.88622,-38.5201,42,7,42_07,0.3967,0.0
-3.88622,-38.51693,43,7,43_07,0.232,0.0
-3.88622,-38.51375,44,7,44_07,0.136,0.0
-3.88622,-38.51058,45,7,45_07,0.1092,0.0038
-3.88622,-38.50741,46,7,46_07,0.1325,0.0
-3.88622,-38.50423,47,7,47_07,0.2176,0.0
-3.88622,-38.50106,48,7,48_07,0.3334,0.0
-3.88622,-38.49788,49,7,49_07,0.4421,0.0
-3.88622,-38.49471,50,7,50_07,0.2901,0.0
-3.88622,-38.49153,51,7,51_07,0.052,0.0
-3.88622,-38.48836,52,7,52_07,0.0733,0.0
-3.88622,-38.48518,53,7,53_07,0.0262,0.0
-3.88622,-38.48201,54,7,54_07,0.3407,0.0
-3.88622,-38.47883,55,7,55_07,0.4109,0.0238
-3.88622,-38.47566,56,7,56_07,0.26,0.0
-3.88622,-38.47249,57,7,57_07,0.1869,0.0
-3.88622,-38.46931,58,7,58_07,0.1481,0.0
-3.88622,-38.46614,59,7,59_07,0.2083,0.0
-3.88622,-38.46296,60,7,60_07,0.2883,0.0
-3.88622,-38.45979,61,7,61_07,0.1754,0.0
-3.88622,-38.45661,62,7,62_07,0.2956,0.0
-3.88622,-38.45344,63,7,63_07,0.2473,0.0006
-3.88304,-38.65344,0,8,00_08,0.0,1.0
-3.88304,-38.65026,1,8,01_08,0.0728,0.603
-3.88304,-38.64709,2,8,02_08,0.3923,0.0152
-3.88304,-38.64391,3,8,03_08,0.3886,0.0
-3.88304,-38.64074,4,8,04_08,0.3007,0.0
-3.88304,-38.63756,5,8,05_08,0.2679,0.0
-3.88304,-38.63439,6,8,06_08,0.2109,0.0
-3.88304,-38.63122,7,8,07_08,0.0305,0.0
-3.88304,-38.62804,8,8,08_08,0.0403,0.0206
-3.88304,-38.62487,9,8,09_08,0.0603,0.0
-3.88304,-38.62169,10,8,10_08,0.0685,0.0
-3.88304,-38.61852,11,8,11_08,0.0068,0.0
-3.88304,-38.61534,12,8,12_08,0.1118,0.0
-3.88304,-38.61217,13,8,13_08,0.1558,0.0
-3.88304,-38.60899,14,8,14_08,0.0412,0.0
-3.88304,-38.60582,15,8,15_08,0.2526,0.0
-3.88304,-38.60264,16,8,16_08,0.6931,0.0
-3.88304,-38.59947,17,8,17_08,0.6922,0.0
-3.88304,-38.59629,18,8,18_08,0.477,0.0
-3.88304,-38.59312,19,8,19_08,0.4136,0.0
-3.88304,-38.58995,20,8,20_08,0.4434,0.0
-3.88304,-38.58677,21,8,21_08,0.3264,0.0
-3.88304,-38.5836,22,8,22_08,0.2308,0.0
-3.88304,-38.58042,23,8,23_08,0.3691,0.0
-3.88304,-38.57725,24,8,24_08,0.4924,0.0
-3.88304,-38.57407,25,8,25_08,0.5486,0.0
-3.88304,-38.5709,26,8,26_08,0.737,0.0
-3.88304,-38.56772,27,8,27_08,0.6644,0.0
-3.88304,-38.56455,28,8,28_08,0.6877,0.0
-3.88304,-38.56137,29,8,29_08,0.5935,0.0
-3.88304,-38.5582,30,8,30_08,0.8385,0.0
-3.88304,-38.55502,31,8,31_08,0.8753,0.0
-3.88304,-38.55185,32,8,32_08,0.8966,0.0
-3.88304,-38.54868,33,8,33_08,0.9078,0.0
-3.88304,-38.5455,34,8,34_08,0.8825,0.0
-3.88304,-38.54233,35,8,35_08,0.7998,0.0
-3.88304,-38.53915,36,8,36_08,0.4749,0.0
-3.88304,-38.53598,37,8,37_08,0.2906,0.0
-3.88304,-38.5328,38,8,38_08,0.2884,0.0
-3.88304,-38.52963,39,8,39_08,0.2084,0.0
-3.88304,-38.52645,40,8,40_08,0.5441,0.0
-3.88304,-38.52328,41,8,41_08,0.8377,0.0
-3.88304,-38.5201,42,8,42_08,0.4489,0.0
-3.88304,-38.51693,43,8,43_08,0.2959,0.0
-3.88304,-38.51375,44,8,44_08,0.1627,0.0
-3.88304,-38.51058,45,8,45_08,0.1435,0.0
-3.88304,-38.50741,46,8,46_08,0.123,0.0
-3.88304,-38.50423,47,8,47_08,0.0747,0.0
-3.88304,-38.50106,48,8,48_08,0.1702,0.0
-3.88304,-38.49788,49,8,49_08,0.1708,0.0221
-3.88304,-38.49471,50,8,50_08,0.4779,0.0
-3.88304,-38.49153,51,8,51_08,0.2852,0.0
-3.88304,-38.48836,52,8,52_08,0.0393,0.0
-3.88304,-38.48518,53,8,53_08,0.0201,0.0
-3.88304,-38.48201,54,8,54_08,0.2155,0.0
-3.88304,-38.47883,55,8,55_08,0.3131,0.0
-3.88304,-38.47566,56,8,56_08,0.1315,0.0
-3.88304,-38.47249,57,8,57_08,0.09,0.0
-3.88304,-38.46931,58,8,58_08,0.1741,0.0
-3.88304,-38.46614,59,8,59_08,0.2866,0.0
-3.88304,-38.46296,60,8,60_08,0.257,0.0
-3.88304,-38.45979,61,8,61_08,0.2157,0.0
-3.88304,-38.45661,62,8,62_08,0.2359,0.0104
-3.88304,-38.45344,63,8,63_08,0.1693,0.1606
-3.87987,-38.65344,0,9,00_09,0.0002,0.9977
-3.87987,-38.65026,1,9,01_09,0.1985,0.5521
-3.87987,-38.64709,2,9,02_09,0.5363,0.0
-3.87987,-38.64391,3,9,03_09,0.2598,0.0
-3.87987,-38.64074,4,9,04_09,0.339,0.0
-3.87987,-38.63756,5,9,05_09,0.1876,0.0
-3.87987,-38.63439,6,9,06_09,0.223,0.0
-3.87987,-38.63122,7,9,07_09,0.1299,0.1155
-3.87987,-38.62804,8,9,08_09,0.0546,0.3041
-3.87987,-38.62487,9,9,09_09,0.042,0.1112
-3.87987,-38.62169,10,9,10_09,0.0388,0.0
-3.87987,-38.61852,11,9,11_09,0.0,0.0
-3.87987,-38.61534,12,9,12_09,0.0127,0.0
-3.87987,-38.61217,13,9,13_09,0.0146,0.0
-3.87987,-38.60899,14,9,14_09,0.0121,0.0
-3.87987,-38.60582,15,9,15_09,0.1094,0.0
-3.87987,-38.60264,16,9,16_09,0.2298,0.0
-3.87987,-38.59947,17,9,17_09,0.2041,0.0
-3.87987,-38.59629,18,9,18_09,0.19,0.0
-3.87987,-38.59312,19,9,19_09,0.2482,0.0
-3.87987,-38.58995,20,9,20_09,0.3689,0.0
-3.87987,-38.58677,21,9,21_09,0.408,0.0
-3.87987,-38.5836,22,9,22_09,0.3799,0.0
-3.87987,-38.58042,23,9,23_09,0.5463,0.0
-3.87987,-38.57725,24,9,24_09,0.6361,0.0
-3.87987,-38.57407,25,9,25_09,0.6792,0.0
-3.87987,-38.5709,26,9,26_09,0.776,0.0
-3.87987,-38.56772,27,9,27_09,0.5737,0.0
-3.87987,-38.56455,28,9,28_09,0.6394,0.0
-3.87987,-38.56137,29,9,29_09,0.428,0.0324
-3.87987,-38.5582,30,9,30_09,0.6855,0.0
-3.87987,-38.55502,31,9,31_09,0.6613,0.0508
-3.87987,-38.55185,32,9,32_09,0.7331,0.0311
-3.87987,-38.54868,33,9,33_09,0.8246,0.0
-3.87987,-38.5455,34,9,34_09,0.7475,0.0
-3.87987,-38.54233,35,9,35_09,0.7274,0.0
-3.87987,-38.53915,36,9,36_09,0.4959,0.0
-3.87987,-38.53598,37,9,37_09,0.2197,0.0
-3.87987,-38.5328,38,9,38_09,0.1778,0.0
-3.87987,-38.52963,39,9,39_09,0.3674,0.0
-3.87987,-38.52645,40,9,40_09,0.4838,0.0
-3.87987,-38.52328,41,9,41_09,0.5352,0.0886
-3.87987,-38.5201,42,9,42_09,0.5167,0.0
-3.87987,-38.51693,43,9,43_09,0.3257,0.0
-3.87987,-38.51375,44,9,44_09,0.1081,0.0
-3.87987,-38.51058,45,9,45_09,0.072,0.1104
-3.87987,-38.50741,46,9,46_09,0.0929,0.0
-3.87987,-38.50423,47,9,47_09,0.1528,0.0
-3.87987,-38.50106,48,9,48_09,0.1802,0.0
-3.87987,-38.49788,49,9,49_09,0.1797,0.0
-3.87987,-38.49471,50,9,50_09,0.3139,0.0
-3.87987,-38.49153,51,9,51_09,0.3334,0.0
-3.87987,-38.48836,52,9,52_09,0.0645,0.0
-3.87987,-38.48518,53,9,53_09,0.0951,0.0
-3.87987,-38.48201,54,9,54_09,0.1085,0.0
-3.87987,-38.47883,55,9,55_09,0.1558,0.0
-3.87987,-38.47566,56,9,56_09,0.05,0.0
-3.87987,-38.47249,57,9,57_09,0.1472,0.0
-3.87987,-38.46931,58,9,58_09,0.2319,0.0
-3.87987,-38.46614,59,9,59_09,0.287,0.0
-3.87987,-38.46296,60,9,60_09,0.1847,0.0
-3.87987,-38.45979,61,9,61_09,0.0936,0.0
-3.87987,-38.45661,62,9,62_09,0.1195,0.0
-3.87987,-38.45344,63,9,63_09,0.1704,0.0
-3.87669,-38.65344,0,10,00_10,0.0164,0.4444
-3.87669,-38.65026,1,10,01_10,0.6062,0.1819
-3.87669,-38.64709,2,10,02_10,0.8124,0.0
-3.87669,-38.64391,3,10,03_10,0.8143,0.0
-3.87669,-38.64074,4,10,04_10,0.6345,0.0
-3.87669,-38.63756,5,10,05_10,0.3405,0.0
-3.87669,-38.63439,6,10,06_10,0.4831,0.0
-3.87669,-38.63122,7,10,07_10,0.3782,0.0
-3.87669,-38.62804,8,10,08_10,0.1377,0.0194
-3.87669,-38.62487,9,10,09_10,0.0739,0.0189
-3.87669,-38.62169,10,10,10_10,0.049,0.0
-3.87669,-38.61852,11,10,11_10,0.0053,0.0
-3.87669,-38.61534,12,10,12_10,0.0127,0.0
-3.87669,-38.61217,13,10,13_10,0.0027,0.0
-3.87669,-38.60899,14,10,14_10,0.0037,0.0
-3.87669,-38.60582,15,10,15_10,0.0877,0.0
-3.87669,-38.60264,16,10,16_10,0.0883,0.0
-3.87669,-38.59947,17,10,17_10,0.08,0.0
-3.87669,-38.59629,18,10,18_10,0.0521,0.0
-3.87669,-38.59312,19,10,19_10,0.035,0.0
-3.87669,-38.58995,20,10,20_10,0.0991,0.0
-3.87669,-38.58677,21,10,21_10,0.1277,0.0
-3.87669,-38.5836,22,10,22_10,0.2014,0.0
-3.87669,-38.58042,23,10,23_10,0.5168,0.0
-3.87669,-38.57725,24,10,24_10,0.8044,0.0
-3.87669,-38.57407,25,10,25_10,0.8229,0.0
-3.87669,-38.5709,26,10,26_10,0.848,0.0
-3.87669,-38.56772,27,10,27_10,0.7464,0.0
-3.87669,-38.56455,28,10,28_10,0.6928,0.0
-3.87669,-38.56137,29,10,29_10,0.6448,0.0
-3.87669,-38.5582,30,10,30_10,0.4934,0.1383
-3.87669,-38.55502,31,10,31_10,0.6078,0.1975
-3.87669,-38.55185,32,10,32_10,0.721,0.0009
-3.87669,-38.54868,33,10,33_10,0.43,0.0
-3.87669,-38.5455,34,10,34_10,0.631,0.0
-3.87669,-38.54233,35,10,35_10,0.8909,0.0
-3.87669,-38.53915,36,10,36_10,0.7154,0.0
-3.87669,-38.53598,37,10,37_10,0.3618,0.0
-3.87669,-38.5328,38,10,38_10,0.2628,0.0
-3.87669,-38.52963,39,10,39_10,0.3696,0.0
-3.87669,-38.52645,40,10,40_10,0.4043,0.0
-3.87669,-38.52328,41,10,41_10,0.4224,0.2452
-3.87669,-38.5201,42,10,42_10,0.0054,0.6285
-3.87669,-38.51693,43,10,43_10,0.0654,0.2858
-3.87669,-38.51375,44,10,44_10,0.2114,0.0
-3.87669,-38.51058,45,10,45_10,0.0836,0.0
-3.87669,-38.50741,46,10,46_10,0.1305,0.0
-3.87669,-38.50423,47,10,47_10,0.2132,0.0
-3.87669,-38.50106,48,10,48_10,0.1332,0.0
-3.87669,-38.49788,49,10,49_10,0.1996,0.0
-3.87669,-38.49471,50,10,50_10,0.2702,0.0
-3.87669,-38.49153,51,10,51_10,0.2103,0.0
-3.87669,-38.48836,52,10,52_10,0.1341,0.077
-3.87669,-38.48518,53,10,53_10,0.3398,0.0
-3.87669,-38.48201,54,10,54_10,0.2161,0.0
-3.87669,-38.47883,55,10,55_10,0.0766,0.0
-3.87669,-38.47566,56,10,56_10,0.1128,0.0
-3.87669,-38.47249,57,10,57_10,0.1414,0.0
-3.87669,-38.46931,58,10,58_10,0.0872,0.0
-3.87669,-38.46614,59,10,59_10,0.0485,0.0
-3.87669,-38.46296,60,10,60_10,0.0326,0.0
-3.87669,-38.45979,61,10,61_10,0.0645,0.0
-3.87669,-38.45661,62,10,62_10,0.1091,0.0
-3.87669,-38.45344,63,10,63_10,0.0649,0.0
-3.87352,-38.65344,0,11,00_11,0.4251,0.0
-3.87352,-38.65026,1,11,01_11,0.7214,0.0
-3.87352,-38.64709,2,11,02_11,0.7975,0.0
-3.87352,-38.64391,3,11,03_11,0.9049,0.0
-3.87352,-38.64074,4,11,04_11,0.8801,0.0
-3.87352,-38.63756,5,11,05_11,0.7896,0.0
-3.87352,-38.63439,6,11,06_11,0.7761,0.0
-3.87352,-38.63122,7,11,07_11,0.4967,0.0
-3.87352,-38.62804,8,11,08_11,0.1123,0.0
-3.87352,-38.62487,9,11,09_11,0.0785,0.0
-3.87352,-38.62169,10,11,10_11,0.0511,0.0
-3.87352,-38.61852,11,11,11_11,0.0216,0.0
-3.87352,-38.61534,12,11,12_11,0.0502,0.0
-3.87352,-38.61217,13,11,13_11,0.0332,0.0
-3.87352,-38.60899,14,11,14_11,0.0501,0.0
-3.87352,-38.60582,15,11,15_11,0.1318,0.0
-3.87352,-38.60264,16,11,16_11,0.1464,0.0
-3.87352,-38.59947,17,11,17_11,0.0941,0.0
-3.87352,-38.59629,18,11,18_11,0.0901,0.0
-3.87352,-38.59312,19,11,19_11,0.0743,0.0
-3.87352,-38.58995,20,11,20_11,0.1204,0.0
-3.87352,-38.58677,21,11,21_11,0.0795,0.0
-3.87352,-38.5836,22,11,22_11,0.055,0.0
-3.87352,-38.58042,23,11,23_11,0.4006,0.0
-3.87352,-38.57725,24,11,24_11,0.8478,0.0
-3.87352,-38.57407,25,11,25_11,0.9227,0.0
-3.87352,-38.5709,26,11,26_11,0.9455,0.0
-3.87352,-38.56772,27,11,27_11,0.8882,0.0
-3.87352,-38.56455,28,11,28_11,0.6845,0.0
-3.87352,-38.56137,29,11,29_11,0.6514,0.0
-3.87352,-38.5582,30,11,30_11,0.6866,0.0
-3.87352,-38.55502,31,11,31_11,0.7108,0.0
-3.87352,-38.55185,32,11,32_11,0.6733,0.0
-3.87352,-38.54868,33,11,33_11,0.4976,0.0
-3.87352,-38.5455,34,11,34_11,0.7786,0.0
-3.87352,-38.54233,35,11,35_11,0.8108,0.0
-3.87352,-38.53915,36,11,36_11,0.6207,0.0
-3.87352,-38.53598,37,11,37_11,0.4831,0.0
-3.87352,-38.5328,38,11,38_11,0.4847,0.0
-3.87352,-38.52963,39,11,39_11,0.4465,0.0
-3.87352,-38.52645,40,11,40_11,0.156,0.0
-3.87352,-38.52328,41,11,41_11,0.257,0.0
-3.87352,-38.5201,42,11,42_11,0.1958,0.1513
-3.87352,-38.51693,43,11,43_11,0.1394,0.0903
-3.87352,-38.51375,44,11,44_11,0.1372,0.0117
-3.87352,-38.51058,45,11,45_11,0.1425,0.0
-3.87352,-38.50741,46,11,46_11,0.1084,0.0
-3.87352,-38.50423,47,11,47_11,0.1204,0.0
-3.87352,-38.50106,48,11,48_11,0.0606,0.0
-3.87352,-38.49788,49,11,49_11,0.0531,0.0
-3.87352,-38.49471,50,11,50_11,0.2023,0.0
-3.87352,-38.49153,51,11,51_11,0.3,0.0
-3.87352,-38.48836,52,11,52_11,0.259,0.0
-3.87352,-38.48518,53,11,53_11,0.2197,0.0
-3.87352,-38.48201,54,11,54_11,0.1965,0.0
-3.87352,-38.47883,55,11,55_11,0.0244,0.0
-3.87352,-38.47566,56,11,56_11,0.1101,0.0
-3.87352,-38.47249,57,11,57_11,0.0828,0.0
-3.87352,-38.46931,58,11,58_11,0.0385,0.0
-3.87352,-38.46614,59,11,59_11,0.0254,0.0
-3.87352,-38.46296,60,11,60_11,0.0247,0.0
-3.87352,-38.45979,61,11,61_11,0.0249,0.0
-3.87352,-38.45661,62,11,62_11,0.15,0.0
-3.87352,-38.45344,63,11,63_11,0.108,0.0
-3.87034,-38.65344,0,12,00_12,0.3303,0.0
-3.87034,-38.65026,1,12,01_12,0.3468,0.0
-3.87034,-38.64709,2,12,02_12,0.5536,0.0
-3.87034,-38.64391,3,12,03_12,0.8121,0.0
-3.87034,-38.64074,4,12,04_12,0.6985,0.0
-3.87034,-38.63756,5,12,05_12,0.7415,0.0
-3.87034,-38.63439,6,12,06_12,0.8823,0.0
-3.87034,-38.63122,7,12,07_12,0.5715,0.0
-3.87034,-38.62804,8,12,08_12,0.0358,0.0
-3.87034,-38.62487,9,12,09_12,0.0329,0.0
-3.87034,-38.62169,10,12,10_12,0.1305,0.0
-3.87034,-38.61852,11,12,11_12,0.2198,0.0
-3.87034,-38.61534,12,12,12_12,0.1283,0.0
-3.87034,-38.61217,13,12,13_12,0.1298,0.0
-3.87034,-38.60899,14,12,14_12,0.1496,0.0
-3.87034,-38.60582,15,12,15_12,0.1218,0.0
-3.87034,-38.60264,16,12,16_12,0.1339,0.0
-3.87034,-38.59947,17,12,17_12,0.2767,0.0
-3.87034,-38.59629,18,12,18_12,0.3077,0.0
-3.87034,-38.59312,19,12,19_12,0.1493,0.0
-3.87034,-38.58995,20,12,20_12,0.1435,0.0
-3.87034,-38.58677,21,12,21_12,0.124,0.0
-3.87034,-38.5836,22,12,22_12,0.0262,0.0
-3.87034,-38.58042,23,12,23_12,0.189,0.0
-3.87034,-38.57725,24,12,24_12,0.4406,0.0
-3.87034,-38.57407,25,12,25_12,0.5978,0.0
-3.87034,-38.5709,26,12,26_12,0.6945,0.0
-3.87034,-38.56772,27,12,27_12,0.7085,0.0
-3.87034,-38.56455,28,12,28_12,0.4848,0.0
-3.87034,-38.56137,29,12,29_12,0.4671,0.0
-3.87034,-38.5582,30,12,30_12,0.4074,0.0
-3.87034,-38.55502,31,12,31_12,0.5441,0.0
-3.87034,-38.55185,32,12,32_12,0.4343,0.0
-3.87034,-38.54868,33,12,33_12,0.7533,0.0
-3.87034,-38.5455,34,12,34_12,0.8807,0.0015
-3.87034,-38.54233,35,12,35_12,0.8277,0.0
-3.87034,-38.53915,36,12,36_12,0.6289,0.0
-3.87034,-38.53598,37,12,37_12,0.4228,0.0
-3.87034,-38.5328,38,12,38_12,0.231,0.0
-3.87034,-38.52963,39,12,39_12,0.3226,0.0
-3.87034,-38.52645,40,12,40_12,0.1029,0.0
-3.87034,-38.52328,41,12,41_12,0.0829,0.0
-3.87034,-38.5201,42,12,42_12,0.2399,0.0
-3.87034,-38.51693,43,12,43_12,0.0763,0.2775
-3.87034,-38.51375,44,12,44_12,0.1882,0.0214
-3.87034,-38.51058,45,12,45_12,0.1388,0.0
-3.87034,-38.50741,46,12,46_12,0.1713,0.0
-3.87034,-38.50423,47,12,47_12,0.2048,0.0
-3.87034,-38.50106,48,12,48_12,0.1253,0.0
-3.87034,-38.49788,49,12,49_12,0.0924,0.0
-3.87034,-38.49471,50,12,50_12,0.0184,0.0
-3.87034,-38.49153,51,12,51_12,0.185,0.0
-3.87034,-38.48836,52,12,52_12,0.1965,0.0
-3.87034,-38.48518,53,12,53_12,0.0829,0.0
-3.87034,-38.48201,54,12,54_12,0.2512,0.0
-3.87034,-38.47883,55,12,55_12,0.4825,0.0
-3.87034,-38.47566,56,12,56_12,0.2159,0.0
-3.87034,-38.47249,57,12,57_12,0.1655,0.0
-3.87034,-38.46931,58,12,58_12,0.0705,0.0
-3.87034,-38.46614,59,12,59_12,0.1067,0.0
-3.87034,-38.46296,60,12,60_12,0.1415,0.0
-3.87034,-38.45979,61,12,61_12,0.0615,0.0
-3.87034,-38.45661,62,12,62_12,0.2586,0.0
-3.87034,-38.45344,63,12,63_12,0.2638,0.0
-3.86717,-38.65344,0,13,00_13,0.2541,0.0
-3.86717,-38.65026,1,13,01_13,0.2647,0.0
-3.86717,-38.64709,2,13,02_13,0.4536,0.0
-3.86717,-38.64391,3,13,03_13,0.5785,0.0
-3.86717,-38.64074,4,13,04_13,0.3296,0.0
-3.86717,-38.63756,5,13,05_13,0.442,0.0
-3.86717,-38.63439,6,13,06_13,0.5111,0.0
-3.86717,-38.63122,7,13,07_13,0.4833,0.0
-3.86717,-38.62804,8,13,08_13,0.1557,0.0
-3.86717,-38.62487,9,13,09_13,0.0163,0.0
-3.86717,-38.62169,10,13,10_13,0.0736,0.0
-3.86717,-38.61852,11,13,11_13,0.3474,0.0
-3.86717,-38.61534,12,13,12_13,0.3004,0.0
-3.86717,-38.61217,13,13,13_13,0.1867,0.0
-3.86717,-38.60899,14,13,14_13,0.1983,0.0
-3.86717,-38.60582,15,13,15_13,0.1494,0.0
-3.86717,-38.60264,16,13,16_13,0.1967,0.0
-3.86717,-38.59947,17,13,17_13,0.3397,0.0
-3.86717,-38.59629,18,13,18_13,0.4391,0.0
-3.86717,-38.59312,19,13,19_13,0.1932,0.0
-3.86717,-38.58995,20,13,20_13,0.0874,0.0
-3.86717,-38.58677,21,13,21_13,0.1441,0.0
-3.86717,-38.5836,22,13,22_13,0.0707,0.0
-3.86717,-38.58042,23,13,23_13,0.063,0.0
-3.86717,-38.57725,24,13,24_13,0.1665,0.0
-3.86717,-38.57407,25,13,25_13,0.2933,0.0
-3.86717,-38.5709,26,13,26_13,0.7138,0.0
-3.86717,-38.56772,27,13,27_13,0.8267,0.0
-3.86717,-38.56455,28,13,28_13,0.8286,0.0
-3.86717,-38.56137,29,13,29_13,0.681,0.0
-3.86717,-38.5582,30,13,30_13,0.4991,0.0
-3.86717,-38.55502,31,13,31_13,0.4572,0.0
-3.86717,-38.55185,32,13,32_13,0.2137,0.0
-3.86717,-38.54868,33,13,33_13,0.397,0.0595
-3.86717,-38.5455,34,13,34_13,0.826,0.0
-3.86717,-38.54233,35,13,35_13,0.8729,0.0
-3.86717,-38.53915,36,13,36_13,0.5765,0.0
-3.86717,-38.53598,37,13,37_13,0.3432,0.0
-3.86717,-38.5328,38,13,38_13,0.2186,0.0
-3.86717,-38.52963,39,13,39_13,0.077,0.0
-3.86717,-38.52645,40,13,40_13,0.1048,0.0
-3.86717,-38.52328,41,13,41_13,0.0715,0.0
-3.86717,-38.5201,42,13,42_13,0.0434,0.0
-3.86717,-38.51693,43,13,43_13,0.2025,0.1411
-3.86717,-38.51375,44,13,44_13,0.1013,0.1764
-3.86717,-38.51058,45,13,45_13,0.0125,0.0
-3.86717,-38.50741,46,13,46_13,0.174,0.0
-3.86717,-38.50423,47,13,47_13,0.221,0.0
-3.86717,-38.50106,48,13,48_13,0.0852,0.0
-3.86717,-38.49788,49,13,49_13,0.1281,0.0
-3.86717,-38.49471,50,13,50_13,0.1528,0.0
-3.86717,-38.49153,51,13,51_13,0.1292,0.0
-3.86717,-38.48836,52,13,52_13,0.0609,0.0
-3.86717,-38.48518,53,13,53_13,0.0289,0.0
-3.86717,-38.48201,54,13,54_13,0.1596,0.0
-3.86717,-38.47883,55,13,55_13,0.4583,0.0
-3.86717,-38.47566,56,13,56_13,0.3663,0.0
-3.86717,-38.47249,57,13,57_13,0.1605,0.0
-3.86717,-38.46931,58,13,58_13,0.0963,0.0
-3.86717,-38.46614,59,13,59_13,0.1475,0.0
-3.86717,-38.46296,60,13,60_13,0.1743,0.0
-3.86717,-38.45979,61,13,61_13,0.2596,0.0
-3.86717,-38.45661,62,13,62_13,0.424,0.0
-3.86717,-38.45344,63,13,63_13,0.2604,0.0
-3.86399,-38.65344,0,14,00_14,0.1179,0.0
-3.86399,-38.65026,1,14,01_14,0.0139,0.0
-3.86399,-38.64709,2,14,02_14,0.2546,0.0
-3.86399,-38.64391,3,14,03_14,0.2727,0.0
-3.86399,-38.64074,4,14,04_14,0.1975,0.0
-3.86399,-38.63756,5,14,05_14,0.299,0.0
-3.86399,-38.63439,6,14,06_14,0.1649,0.0
-3.86399,-38.63122,7,14,07_14,0.2578,0.0
-3.86399,-38.62804,8,14,08_14,0.3796,0.0
-3.86399,-38.62487,9,14,09_14,0.1604,0.0
-3.86399,-38.62169,10,14,10_14,0.1176,0.0
-3.86399,-38.61852,11,14,11_14,0.2175,0.0
-3.86399,-38.61534,12,14,12_14,0.3038,0.0
-3.86399,-38.61217,13,14,13_14,0.2562,0.0
-3.86399,-38.60899,14,14,14_14,0.2361,0.0
-3.86399,-38.60582,15,14,15_14,0.2033,0.0
-3.86399,-38.60264,16,14,16_14,0.2712,0.0
-3.86399,-38.59947,17,14,17_14,0.2139,0.0
-3.86399,-38.59629,18,14,18_14,0.2651,0.0
-3.86399,-38.59312,19,14,19_14,0.2305,0.0
-3.86399,-38.58995,20,14,20_14,0.0737,0.0
-3.86399,-38.58677,21,14,21_14,0.0891,0.0
-3.86399,-38.5836,22,14,22_14,0.0363,0.0
-3.86399,-38.58042,23,14,23_14,0.0263,0.0
-3.86399,-38.57725,24,14,24_14,0.0581,0.0
-3.86399,-38.57407,25,14,25_14,0.1143,0.0
-3.86399,-38.5709,26,14,26_14,0.363,0.0
-3.86399,-38.56772,27,14,27_14,0.7225,0.0
-3.86399,-38.56455,28,14,28_14,0.8776,0.0
-3.86399,-38.56137,29,14,29_14,0.8377,0.0
-3.86399,-38.5582,30,14,30_14,0.7357,0.0
-3.86399,-38.55502,31,14,31_14,0.6637,0.0
-3.86399,-38.55185,32,14,32_14,0.6941,0.0
-3.86399,-38.54868,33,14,33_14,0.47,0.0004
-3.86399,-38.5455,34,14,34_14,0.6767,0.0
-3.86399,-38.54233,35,14,35_14,0.7581,0.0
-3.86399,-38.53915,36,14,36_14,0.645,0.0
-3.86399,-38.53598,37,14,37_14,0.196,0.0
-3.86399,-38.5328,38,14,38_14,0.1088,0.0
-3.86399,-38.52963,39,14,39_14,0.154,0.0
-3.86399,-38.52645,40,14,40_14,0.3007,0.0
-3.86399,-38.52328,41,14,41_14,0.1869,0.0
-3.86399,-38.5201,42,14,42_14,0.039,0.0
-3.86399,-38.51693,43,14,43_14,0.2191,0.0
-3.86399,-38.51375,44,14,44_14,0.227,0.0
-3.86399,-38.51058,45,14,45_14,0.0751,0.0
-3.86399,-38.50741,46,14,46_14,0.0982,0.0
-3.86399,-38.50423,47,14,47_14,0.0733,0.0
-3.86399,-38.50106,48,14,48_14,0.0947,0.0
-3.86399,-38.49788,49,14,49_14,0.185,0.0
-3.86399,-38.49471,50,14,50_14,0.24,0.0
-3.86399,-38.49153,51,14,51_14,0.1579,0.0
-3.86399,-38.48836,52,14,52_14,0.0881,0.0
-3.86399,-38.48518,53,14,53_14,0.1506,0.0
-3.86399,-38.48201,54,14,54_14,0.2757,0.0
-3.86399,-38.47883,55,14,55_14,0.3164,0.0
-3.86399,-38.47566,56,14,56_14,0.1847,0.0
-3.86399,-38.47249,57,14,57_14,0.1124,0.0
-3.86399,-38.46931,58,14,58_14,0.1424,0.0
-3.86399,-38.46614,59,14,59_14,0.0967,0.0
-3.86399,-38.46296,60,14,60_14,0.1103,0.0
-3.86399,-38.45979,61,14,61_14,0.1303,0.0
-3.86399,-38.45661,62,14,62_14,0.1484,0.0
-3.86399,-38.45344,63,14,63_14,0.197,0.0
