lat_center,lon_center,x,y,img_id,vegetation_pct,water_pct
-3.90042,-38.45188,31,1,31_01,0.0249,0.0
-3.89397,-38.65188,0,2,00_02,0.5178,0.0054
-3.89397,-38.64542,1,2,01_02,0.3248,0.0
-3.89397,-38.63897,2,2,02_02,0.5083,0.0
-3.89397,-38.63252,3,2,03_02,0.6174,0.0
-3.89397,-38.62607,4,2,04_02,0.3925,0.0
-3.89397,-38.61962,5,2,05_02,0.1381,0.0
-3.89397,-38.61317,6,2,06_02,0.0497,0.0
-3.89397,-38.60671,7,2,07_02,0.1628,0.0
-3.89397,-38.60026,8,2,08_02,0.3429,0.0
-3.89397,-38.59381,9,2,09_02,0.4064,0.0
-3.89397,-38.58736,10,2,10_02,0.5947,0.0
-3.89397,-38.58091,11,2,11_02,0.5056,0.0
-3.89397,-38.57446,12,2,12_02,0.5081,0.0
-3.89397,-38.568,13,2,13_02,0.5756,0.0
-3.89397,-38.56155,14,2,14_02,0.5605,0.0
-3.89397,-38.5551,15,2,15_02,0.5147,0.0
-3.89397,-38.54865,16,2,16_02,0.434,0.0
-3.89397,-38.5422,17,2,17_02,0.4751,0.0
-3.89397,-38.53575,18,2,18_02,0.3988,0.0002
-3.89397,-38.52929,19,2,19_02,0.0919,0.0
-3.89397,-38.52284,20,2,20_02,0.0516,0.0
-3.89397,-38.51639,21,2,21_02,0.0131,0.0
-3.89397,-38.50994,22,2,22_02,0.0602,0.0
-3.89397,-38.50349,23,2,23_02,0.0231,0.0
-3.89397,-38.49704,24,2,24_02,0.0455,0.0084
-3.89397,-38.49058,25,2,25_02,0.1287,0.0253
-3.89397,-38.48413,26,2,26_02,0.1266,0.0
-3.89397,-38.47768,27,2,27_02,0.1628,0.0
-3.89397,-38.47123,28,2,28_02,0.2286,0.1588
-3.89397,-38.46478,29,2,29_02,0.0956,0.1162
-3.89397,-38.45833,30,2,30_02,0.0029,0.0
-3.89397,-38.45188,31,2,31_02,0.0502,0.0
-3.88752,-38.65188,0,3,00_03,0.028,0.3999
-3.88752,-38.64542,1,3,01_03,0.0787,0.0662
-3.88752,-38.63897,2,3,02_03,0.053,0.0
-3.88752,-38.63252,3,3,03_03,0.1631,0.0
-3.88752,-38.62607,4,3,04_03,0.1474,0.0
-3.88752,-38.61962,5,3,05_03,0.0615,0.0
-3.88752,-38.61317,6,3,06_03,0.0367,0.0
-3.88752,-38.60671,7,3,07_03,0.1618,0.0
-3.88752,-38.60026,8,3,08_03,0.3688,0.0
-3.88752,-38.59381,9,3,09_03,0.2389,0.0
-3.88752,-38.58736,10,3,10_03,0.3462,0.0
-3.88752,-38.58091,11,3,11_03,0.1873,0.0
-3.88752,-38.57446,12,3,12_03,0.3237,0.0
-3.88752,-38.568,13,3,13_03,0.6203,0.0
-3.88752,-38.56155,14,3,14_03,0.7064,0.0
-3.88752,-38.5551,15,3,15_03,0.6002,0.0
-3.88752,-38.54865,16,3,16_03,0.0762,0.1325
-3.88752,-38.5422,17,3,17_03,0.4792,0.0
-3.88752,-38.53575,18,3,18_03,0.2264,0.0
-3.88752,-38.52929,19,3,19_03,0.1053,0.0626
-3.88752,-38.52284,20,3,20_03,0.1756,0.0546
-3.88752,-38.51639,21,3,21_03,0.0757,0.0
-3.88752,-38.50994,22,3,22_03,0.0053,0.0
-3.88752,-38.50349,23,3,23_03,0.0762,0.0
-3.88752,-38.49704,24,3,24_03,0.1423,0.0
-3.88752,-38.49058,25,3,25_03,0.1584,0.0
-3.88752,-38.48413,26,3,26_03,0.1538,0.0
-3.88752,-38.47768,27,3,27_03,0.362,0.0
-3.88752,-38.47123,28,3,28_03,0.2481,0.0
-3.88752,-38.46478,29,3,29_03,0.0725,0.0
-3.88752,-38.45833,30,3,30_03,0.0682,0.0
-3.88752,-38.45188,31,3,31_03,0.0699,0.0
-3.88107,-38.65188,0,4,00_04,0.1345,0.5881
-3.88107,-38.64542,1,4,01_04,0.3197,0.0234
-3.88107,-38.63897,2,4,02_04,0.1947,0.0
-3.88107,-38.63252,3,4,03_04,0.1218,0.0
-3.88107,-38.62607,4,4,04_04,0.0101,0.0426
-3.88107,-38.61962,5,4,05_04,0.0264,0.0
-3.88107,-38.61317,6,4,06_04,0.0246,0.0
-3.88107,-38.60671,7,4,07_04,0.124,0.0
-3.88107,-38.60026,8,4,08_04,0.2757,0.0
-3.88107,-38.59381,9,4,09_04,0.1821,0.0
-3.88107,-38.58736,10,4,10_04,0.1603,0.0
-3.88107,-38.58091,11,4,11_04,0.1346,0.0
-3.88107,-38.57446,12,4,12_04,0.258,0.0
-3.88107,-38.568,13,4,13_04,0.6274,0.0076
-3.88107,-38.56155,14,4,14_04,0.407,0.1798
-3.88107,-38.5551,15,4,15_04,0.3029,0.2462
-3.88107,-38.54865,16,4,16_04,0.5013,0.048
-3.88107,-38.5422,17,4,17_04,0.4866,0.0
-3.88107,-38.53575,18,4,18_04,0.1828,0.0
-3.88107,-38.52929,19,4,19_04,0.1043,0.0972
-3.88107,-38.52284,20,4,20_04,0.0517,0.3035
-3.88107,-38.51639,21,4,21_04,0.1222,0.0
-3.88107,-38.50994,22,4,22_04,0.1101,0.0
-3.88107,-38.50349,23,4,23_04,0.0575,0.0
-3.88107,-38.49704,24,4,24_04,0.1252,0.0
-3.88107,-38.49058,25,4,25_04,0.051,0.069
-3.88107,-38.48413,26,4,26_04,0.1873,0.0
-3.88107,-38.47768,27,4,27_04,0.102,0.0
-3.88107,-38.47123,28,4,28_04,0.0362,0.0
-3.88107,-38.46478,29,4,29_04,0.0085,0.0
-3.88107,-38.45833,30,4,30_04,0.0371,0.0
-3.88107,-38.45188,31,4,31_04,0.0444,0.0
-3.87462,-38.65188,0,5,00_05,0.2335,0.1909
-3.87462,-38.64542,1,5,01_05,0.7025,0.0
-3.87462,-38.63897,2,5,02_05,0.5939,0.0
-3.87462,-38.63252,3,5,03_05,0.3837,0.0
-3.87462,-38.62607,4,5,04_05,0.0368,0.0
-3.87462,-38.61962,5,5,05_05,0.037,0.0
-3.87462,-38.61317,6,5,06_05,0.0228,0.0
-3.87462,-38.60671,7,5,07_05,0.0199,0.0
-3.87462,-38.60026,8,5,08_05,0.0368,0.0
-3.87462,-38.59381,9,5,09_05,0.0452,0.0
-3.87462,-38.58736,10,5,10_05,0.0679,0.0
-3.87462,-38.58091,11,5,11_05,0.1923,0.0
-3.87462,-38.57446,12,5,12_05,0.597,0.0
-3.87462,-38.568,13,5,13_05,0.6577,0.0
-3.87462,-38.56155,14,5,14_05,0.447,0.0
-3.87462,-38.5551,15,5,15_05,0.3219,0.0039
-3.87462,-38.54865,16,5,16_05,0.3684,0.0407
-3.87462,-38.5422,17,5,17_05,0.3871,0.0
-3.87462,-38.53575,18,5,18_05,0.2713,0.0
-3.87462,-38.52929,19,5,19_05,0.1227,0.0
-3.87462,-38.52284,20,5,20_05,0.0,0.0007
-3.87462,-38.51639,21,5,21_05,0.0744,0.0331
-3.87462,-38.50994,22,5,22_05,0.0946,0.0
-3.87462,-38.50349,23,5,23_05,0.0577,0.0
-3.87462,-38.49704,24,5,24_05,0.1211,0.0
-3.87462,-38.49058,25,5,25_05,0.0865,0.0
-3.87462,-38.48413,26,5,26_05,0.18,0.0
-3.87462,-38.47768,27,5,27_05,0.0353,0.0
-3.87462,-38.47123,28,5,28_05,0.0125,0.0
-3.87462,-38.46478,29,5,29_05,0.0035,0.0
-3.87462,-38.45833,30,5,30_05,0.0074,0.0
-3.87462,-38.45188,31,5,31_05,0.0387,0.0
-3.86817,-38.65188,0,6,00_06,0.0536,0.0
-3.86817,-38.64542,1,6,01_06,0.2908,0.0
-3.86817,-38.63897,2,6,02_06,0.3938,0.0
-3.86817,-38.63252,3,6,03_06,0.3627,0.0
-3.86817,-38.62607,4,6,04_06,0.1026,0.0
-3.86817,-38.61962,5,6,05_06,0.1224,0.0
-3.86817,-38.61317,6,6,06_06,0.1458,0.0
-3.86817,-38.60671,7,6,07_06,0.1247,0.0
-3.86817,-38.60026,8,6,08_06,0.0709,0.0
-3.86817,-38.59381,9,6,09_06,0.0711,0.0
-3.86817,-38.58736,10,6,10_06,0.0073,0.0
-3.86817,-38.58091,11,6,11_06,0.0816,0.0
-3.86817,-38.57446,12,6,12_06,0.385,0.0
-3.86817,-38.568,13,6,13_06,0.6617,0.0
-3.86817,-38.56155,14,6,14_06,0.5444,0.0
-3.86817,-38.5551,15,6,15_06,0.206,0.0
-3.86817,-38.54865,16,6,16_06,0.2764,0.0116
-3.86817,-38.5422,17,6,17_06,0.6506,0.0
-3.86817,-38.53575,18,6,18_06,0.2309,0.0
-3.86817,-38.52929,19,6,19_06,0.1067,0.0065
-3.86817,-38.52284,20,6,20_06,0.0148,0.0
-3.86817,-38.51639,21,6,21_06,0.1478,0.0
-3.86817,-38.50994,22,6,22_06,0.0343,0.0
-3.86817,-38.50349,23,6,23_06,0.0124,0.0
-3.86817,-38.49704,24,6,24_06,0.0655,0.0
-3.86817,-38.49058,25,6,25_06,0.0681,0.0
-3.86817,-38.48413,26,6,26_06,0.0523,0.0
-3.86817,-38.47768,27,6,27_06,0.1786,0.0
-3.86817,-38.47123,28,6,28_06,0.0457,0.0
-3.86817,-38.46478,29,6,29_06,0.0339,0.0
-3.86817,-38.45833,30,6,30_06,0.0466,0.0
-3.86817,-38.45188,31,6,31_06,0.0958,0.0
-3.86171,-38.65188,0,7,00_07,0.0526,0.0
-3.86171,-38.64542,1,7,01_07,0.0331,0.0
-3.86171,-38.63897,2,7,02_07,0.0138,0.0
-3.86171,-38.63252,3,7,03_07,0.1198,0.0
-3.86171,-38.62607,4,7,04_07,0.0633,0.1664
-3.86171,-38.61962,5,7,05_07,0.0662,0.1001
-3.86171,-38.61317,6,7,06_07,0.2425,0.0
-3.86171,-38.60671,7,7,07_07,0.2792,0.0
-3.86171,-38.60026,8,7,08_07,0.2349,0.0
-3.86171,-38.59381,9,7,09_07,0.2332,0.0
-3.86171,-38.58736,10,7,10_07,0.0381,0.0
-3.86171,-38.58091,11,7,11_07,0.0072,0.0
-3.86171,-38.57446,12,7,12_07,0.0893,0.0
-3.86171,-38.568,13,7,13_07,0.4399,0.0
-3.86171,-38.56155,14,7,14_07,0.4808,0.0
-3.86171,-38.5551,15,7,15_07,0.3764,0.0
-3.86171,-38.54865,16,7,16_07,0.4085,0.0568
-3.86171,-38.5422,17,7,17_07,0.618,0.1358
-3.86171,-38.53575,18,7,18_07,0.4084,0.0
-3.86171,-38.52929,19,7,19_07,0.5158,0.0
-3.86171,-38.52284,20,7,20_07,0.2363,0.0
-3.86171,-38.51639,21,7,21_07,0.1253,0.0
-3.86171,-38.50994,22,7,22_07,0.0754,0.0
-3.86171,-38.50349,23,7,23_07,0.0001,0.0
-3.86171,-38.49704,24,7,24_07,0.0646,0.0
-3.86171,-38.49058,25,7,25_07,0.0343,0.0
-3.86171,-38.48413,26,7,26_07,0.022,0.0
-3.86171,-38.47768,27,7,27_07,0.0757,0.0
-3.86171,-38.47123,28,7,28_07,0.0769,0.0
-3.86171,-38.46478,29,7,29_07,0.0659,0.0
-3.86171,-38.45833,30,7,30_07,0.041,0.0
-3.86171,-38.45188,31,7,31_07,0.0302,0.0
-3.85526,-38.65188,0,8,00_08,0.1624,0.0
-3.85526,-38.64542,1,8,01_08,0.1273,0.0
-3.85526,-38.63897,2,8,02_08,0.1947,0.0
-3.85526,-38.63252,3,8,03_08,0.2896,0.0
-3.85526,-38.62607,4,8,04_08,0.1955,0.1727
-3.85526,-38.61962,5,8,05_08,0.0,0.0315
-3.85526,-38.61317,6,8,06_08,0.1484,0.0
-3.85526,-38.60671,7,8,07_08,0.3119,0.0
-3.85526,-38.60026,8,8,08_08,0.2419,0.0
-3.85526,-38.59381,9,8,09_08,0.1809,0.0
-3.85526,-38.58736,10,8,10_08,0.0453,0.0
-3.85526,-38.58091,11,8,11_08,0.0564,0.0
-3.85526,-38.57446,12,8,12_08,0.2793,0.0
-3.85526,-38.568,13,8,13_08,0.2649,0.0
-3.85526,-38.56155,14,8,14_08,0.0434,0.0
-3.85526,-38.5551,15,8,15_08,0.0589,0.0
-3.85526,-38.54865,16,8,16_08,0.3041,0.0
-3.85526,-38.5422,17,8,17_08,0.3965,0.2236
-3.85526,-38.53575,18,8,18_08,0.2721,0.0
-3.85526,-38.52929,19,8,19_08,0.5344,0.0009
-3.85526,-38.52284,20,8,20_08,0.1825,0.0
-3.85526,-38.51639,21,8,21_08,0.0163,0.0
-3.85526,-38.50994,22,8,22_08,0.0229,0.0
-3.85526,-38.50349,23,8,23_08,0.001,0.0
-3.85526,-38.49704,24,8,24_08,0.0729,0.0
-3.85526,-38.49058,25,8,25_08,0.0537,0.0
-3.85526,-38.48413,26,8,26_08,0.0175,0.0
-3.85526,-38.47768,27,8,27_08,0.0971,0.0
-3.85526,-38.47123,28,8,28_08,0.1853,0.0
-3.85526,-38.46478,29,8,29_08,0.0401,0.0
-3.85526,-38.45833,30,8,30_08,0.0068,0.0
-3.85526,-38.45188,31,8,31_08,0.0137,0.0
-3.84881,-38.65188,0,9,00_09,0.325,0.0
-3.84881,-38.64542,1,9,01_09,0.3986,0.0005
-3.84881,-38.63897,2,9,02_09,0.5336,0.0
-3.84881,-38.63252,3,9,03_09,0.6519,0.0
-3.84881,-38.62607,4,9,04_09,0.5277,0.0
-3.84881,-38.61962,5,9,05_09,0.1018,0.0
-3.84881,-38.61317,6,9,06_09,0.0188,0.0
-3.84881,-38.60671,7,9,07_09,0.1131,0.0
-3.84881,-38.60026,8,9,08_09,0.0886,0.0132
-3.84881,-38.59381,9,9,09_09,0.154,0.0
-3.84881,-38.58736,10,9,10_09,0.1283,0.0
-3.84881,-38.58091,11,9,11_09,0.1744,0.0
-3.84881,-38.57446,12,9,12_09,0.1659,0.0
-3.84881,-38.568,13,9,13_09,0.1952,0.0
-3.84881,-38.56155,14,9,14_09,0.0532,0.0
-3.84881,-38.5551,15,9,15_09,0.0949,0.0
-3.84881,-38.54865,16,9,16_09,0.3395,0.0
-3.84881,-38.5422,17,9,17_09,0.2847,0.0366
-3.84881,-38.53575,18,9,18_09,0.1631,0.2064
-3.84881,-38.52929,19,9,19_09,0.1015,0.1189
-3.84881,-38.52284,20,9,20_09,0.0078,0.0
-3.84881,-38.51639,21,9,21_09,0.0052,0.0
-3.84881,-38.50994,22,9,22_09,0.0057,0.0
-3.84881,-38.50349,23,9,23_09,0.0002,0.0
-3.84881,-38.49704,24,9,24_09,0.0258,0.0
-3.84881,-38.49058,25,9,25_09,0.0673,0.0
-3.84881,-38.48413,26,9,26_09,0.0616,0.0
-3.84881,-38.47768,27,9,27_09,0.0349,0.0
-3.84881,-38.47123,28,9,28_09,0.1086,0.0
-3.84881,-38.46478,29,9,29_09,0.1404,0.0709
-3.84881,-38.45833,30,9,30_09,0.0807,0.0405
-3.84881,-38.45188,31,9,31_09,0.0427,0.0
-3.84236,-38.65188,0,10,00_10,0.6888,0.0
-3.84236,-38.64542,1,10,01_10,0.5103,0.0
-3.84236,-38.63897,2,10,02_10,0.221,0.0659
-3.84236,-38.63252,3,10,03_10,0.264,0.021
-3.84236,-38.62607,4,10,04_10,0.2584,0.0
-3.84236,-38.61962,5,10,05_10,0.1916,0.0
-3.84236,-38.61317,6,10,06_10,0.036,0.0
-3.84236,-38.60671,7,10,07_10,0.0036,0.0
-3.84236,-38.60026,8,10,08_10,0.063,0.0
-3.84236,-38.59381,9,10,09_10,0.1235,0.0
-3.84236,-38.58736,10,10,10_10,0.1155,0.0
-3.84236,-38.58091,11,10,11_10,0.0895,0.0
-3.84236,-38.57446,12,10,12_10,0.0527,0.0
-3.84236,-38.568,13,10,13_10,0.0064,0.0
-3.84236,-38.56155,14,10,14_10,0.0188,0.0
-3.84236,-38.5551,15,10,15_10,0.0747,0.0
-3.84236,-38.54865,16,10,16_10,0.5277,0.0
-3.84236,-38.5422,17,10,17_10,0.4984,0.0
-3.84236,-38.53575,18,10,18_10,0.3501,0.0
-3.84236,-38.52929,19,10,19_10,0.0253,0.0
-3.84236,-38.52284,20,10,20_10,0.0,0.0
-3.84236,-38.51639,21,10,21_10,0.0,0.0
-3.84236,-38.50994,22,10,22_10,0.021,0.0987
-3.84236,-38.50349,23,10,23_10,0.0246,0.0929
-3.84236,-38.49704,24,10,24_10,0.0938,0.0
-3.84236,-38.49058,25,10,25_10,0.0918,0.0
-3.84236,-38.48413,26,10,26_10,0.0689,0.0
-3.84236,-38.47768,27,10,27_10,0.1623,0.0
-3.84236,-38.47123,28,10,28_10,0.1124,0.0
-3.84236,-38.46478,29,10,29_10,0.12,0.1034
-3.84236,-38.45833,30,10,30_10,0.0866,0.3046
-3.84236,-38.45188,31,10,31_10,0.0284,0.4083
-3.83591,-38.65188,0,11,00_11,0.8233,0.0
-3.83591,-38.64542,1,11,01_11,0.7011,0.0324
-3.83591,-38.63897,2,11,02_11,0.3371,0.0607
-3.83591,-38.63252,3,11,03_11,0.2636,0.0222
-3.83591,-38.62607,4,11,04_11,0.1369,0.0
-3.83591,-38.61962,5,11,05_11,0.2,0.0
-3.83591,-38.61317,6,11,06_11,0.0889,0.0
-3.83591,-38.60671,7,11,07_11,0.0169,0.0
-3.83591,-38.60026,8,11,08_11,0.0293,0.0
-3.83591,-38.59381,9,11,09_11,0.0505,0.0
-3.83591,-38.58736,10,11,10_11,0.0225,0.0
-3.83591,-38.58091,11,11,11_11,0.0309,0.0
-3.83591,-38.57446,12,11,12_11,0.0017,0.0
-3.83591,-38.568,13,11,13_11,0.0086,0.0
-3.83591,-38.56155,14,11,14_11,0.0112,0.0
-3.83591,-38.5551,15,11,15_11,0.0228,0.0
-3.83591,-38.54865,16,11,16_11,0.3217,0.0
-3.83591,-38.5422,17,11,17_11,0.6548,0.0
-3.83591,-38.53575,18,11,18_11,0.4517,0.0
-3.83591,-38.52929,19,11,19_11,0.0565,0.0
-3.83591,-38.52284,20,11,20_11,0.0,0.0
-3.83591,-38.51639,21,11,21_11,0.0204,0.0
-3.83591,-38.50994,22,11,22_11,0.0199,0.0
-3.83591,-38.50349,23,11,23_11,0.0219,0.1127
-3.83591,-38.49704,24,11,24_11,0.0838,0.0324
-3.83591,-38.49058,25,11,25_11,0.0199,0.0
-3.83591,-38.48413,26,11,26_11,0.0111,0.0
-3.83591,-38.47768,27,11,27_11,0.1086,0.0
-3.83591,-38.47123,28,11,28_11,0.2365,0.0677
-3.83591,-38.46478,29,11,29_11,0.1203,0.0229
-3.83591,-38.45833,30,11,30_11,0.1265,0.1459
-3.83591,-38.45188,31,11,31_11,0.0221,0.533
-3.82946,-38.65188,0,12,00_12,0.6336,0.0
-3.82946,-38.64542,1,12,01_12,0.7312,0.0
-3.82946,-38.63897,2,12,02_12,0.5941,0.0
-3.82946,-38.63252,3,12,03_12,0.3085,0.0
-3.82946,-38.62607,4,12,04_12,0.0455,0.0
-3.82946,-38.61962,5,12,05_12,0.0487,0.0
-3.82946,-38.61317,6,12,06_12,0.147,0.0
-3.82946,-38.60671,7,12,07_12,0.0668,0.0
-3.82946,-38.60026,8,12,08_12,0.0475,0.0
-3.82946,-38.59381,9,12,09_12,0.0155,0.0
-3.82946,-38.58736,10,12,10_12,0.0044,0.0
-3.82946,-38.58091,11,12,11_12,0.0226,0.0
-3.82946,-38.57446,12,12,12_12,0.0003,0.0
-3.82946,-38.568,13,12,13_12,0.0,0.0
-3.82946,-38.56155,14,12,14_12,0.0175,0.0
-3.82946,-38.5551,15,12,15_12,0.0104,0.0
-3.82946,-38.54865,16,12,16_12,0.1119,0.0
-3.82946,-38.5422,17,12,17_12,0.2059,0.0
-3.82946,-38.53575,18,12,18_12,0.32,0.0
-3.82946,-38.52929,19,12,19_12,0.1174,0.0
-3.82946,-38.52284,20,12,20_12,0.0021,0.0
-3.82946,-38.51639,21,12,21_12,0.0137,0.0
-3.82946,-38.50994,22,12,22_12,0.0248,0.0
-3.82946,-38.50349,23,12,23_12,0.0958,0.0
-3.82946,-38.49704,24,12,24_12,0.0246,0.215
-3.82946,-38.49058,25,12,25_12,0.0017,0.0765
-3.82946,-38.48413,26,12,26_12,0.0009,0.0
-3.82946,-38.47768,27,12,27_12,0.0386,0.0
-3.82946,-38.47123,28,12,28_12,0.1409,0.0705
-3.82946,-38.46478,29,12,29_12,0.0001,0.0686
-3.82946,-38.45833,30,12,30_12,0.0952,0.0
-3.82946,-38.45188,31,12,31_12,0.1253,0.2508
-3.823,-38.65188,0,13,00_13,0.3291,0.0
-3.823,-38.64542,1,13,01_13,0.6225,0.0
-3.823,-38.63897,2,13,02_13,0.6586,0.0
-3.823,-38.63252,3,13,03_13,0.3049,0.0
-3.823,-38.62607,4,13,04_13,0.0101,0.0
-3.823,-38.61962,5,13,05_13,0.1335,0.0
-3.823,-38.61317,6,13,06_13,0.1068,0.0
-3.823,-38.60671,7,13,07_13,0.0892,0.0
-3.823,-38.60026,8,13,08_13,0.0674,0.0
-3.823,-38.59381,9,13,09_13,0.0108,0.0
-3.823,-38.58736,10,13,10_13,0.0,0.0
-3.823,-38.58091,11,13,11_13,0.0254,0.0
-3.823,-38.57446,12,13,12_13,0.1055,0.0
-3.823,-38.568,13,13,13_13,0.0589,0.0
-3.823,-38.56155,14,13,14_13,0.0064,0.0
-3.823,-38.5551,15,13,15_13,0.0847,0.0
-3.823,-38.54865,16,13,16_13,0.2821,0.0
-3.823,-38.5422,17,13,17_13,0.1787,0.0
-3.823,-38.53575,18,13,18_13,0.094,0.0
-3.823,-38.52929,19,13,19_13,0.0343,0.0
-3.823,-38.52284,20,13,20_13,0.0036,0.0
-3.823,-38.51639,21,13,21_13,0.0,0.0
-3.823,-38.50994,22,13,22_13,0.0022,0.0
-3.823,-38.50349,23,13,23_13,0.0865,0.0
-3.823,-38.49704,24,13,24_13,0.0757,0.1229
-3.823,-38.49058,25,13,25_13,0.0987,0.0
-3.823,-38.48413,26,13,26_13,0.0886,0.0
-3.823,-38.47768,27,13,27_13,0.0037,0.0
-3.823,-38.47123,28,13,28_13,0.017,0.0
-3.823,-38.46478,29,13,29_13,0.0343,0.0
-3.823,-38.45833,30,13,30_13,0.0332,0.0
-3.823,-38.45188,31,13,31_13,0.0271,0.0978
-3.81655,-38.65188,0,14,00_14,0.3059,0.0
-3.81655,-38.64542,1,14,01_14,0.5611,0.0
-3.81655,-38.63897,2,14,02_14,0.457,0.0
-3.81655,-38.63252,3,14,03_14,0.1001,0.0
-3.81655,-38.62607,4,14,04_14,0.0,0.0
-3.81655,-38.61962,5,14,05_14,0.0105,0.0
-3.81655,-38.61317,6,14,06_14,0.0995,0.0
-3.81655,-38.60671,7,14,07_14,0.0118,0.0
-3.81655,-38.60026,8,14,08_14,0.01,0.0
-3.81655,-38.59381,9,14,09_14,0.0,0.0
-3.81655,-38.58736,10,14,10_14,0.0,0.0
-3.81655,-38.58091,11,14,11_14,0.0021,0.0
-3.81655,-38.57446,12,14,12_14,0.0717,0.0
-3.81655,-38.568,13,14,13_14,0.2664,0.0
-3.81655,-38.56155,14,14,14_14,0.1148,0.0
-3.81655,-38.5551,15,14,15_14,0.0355,0.1015
-3.81655,-38.54865,16,14,16_14,0.1123,0.1144
-3.81655,-38.5422,17,14,17_14,0.0547,0.0
-3.81655,-38.53575,18,14,18_14,0.0126,0.0
-3.81655,-38.52929,19,14,19_14,0.0068,0.0
-3.81655,-38.52284,20,14,20_14,0.0023,0.0
-3.81655,-38.51639,21,14,21_14,0.0,0.0
-3.81655,-38.50994,22,14,22_14,0.0003,0.0
-3.81655,-38.50349,23,14,23_14,0.0672,0.0
-3.81655,-38.49704,24,14,24_14,0.075,0.0
-3.81655,-38.49058,25,14,25_14,0.0373,0.0
-3.81655,-38.48413,26,14,26_14,0.0488,0.0
-3.81655,-38.47768,27,14,27_14,0.007,0.0
-3.81655,-38.47123,28,14,28_14,0.0424,0.0
-3.81655,-38.46478,29,14,29_14,0.1125,0.0
-3.81655,-38.45833,30,14,30_14,0.072,0.0
-3.81655,-38.45188,31,14,31_14,0.0487,0.0
-3.8101,-38.65188,0,15,00_15,0.158,0.0012
